Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0048,21:08:50 06/20/2023, CCI, 19.3,46 55.85177N,017 39.33751E,0.7,12
0049,21:08:57 06/20/2023, CCI, 15.3,46 55.85215N,017 39.33808E,0.7,12
0050,21:09:01 06/20/2023, CCI,  8.4,46 55.85317N,017 39.33835E,0.7,12
0051,21:09:06 06/20/2023, CCI,  6.5,46 55.85328N,017 39.33894E,0.7,12
0052,21:09:11 06/20/2023, CCI,  6.4,46 55.85328N,017 39.33876E,0.7,12
0053,21:09:16 06/20/2023, CCI, 16.9,46 55.85301N,017 39.33895E,0.7,12
0054,21:09:25 06/20/2023, CCI,  8.1,46 55.85303N,017 39.33883E,0.7,12
0055,21:09:35 06/20/2023, CCI,  8.1,46 55.85275N,017 39.33822E,0.7,12
0056,21:09:39 06/20/2023, CCI, 20.4,46 55.85250N,017 39.33881E,0.7,12
0057,21:09:47 06/20/2023, CCI, 19.6,46 55.85239N,017 39.33882E,0.7,12
0058,21:09:53 06/20/2023, CCI, 18.2,46 55.85245N,017 39.33927E,0.7,12
0059,21:09:57 06/20/2023, CCI, 12.9,46 55.85291N,017 39.33912E,0.7,12
0060,21:11:12 06/20/2023, CCI, 13.3,46 55.85302N,017 39.33932E,0.7,12
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,21:32:15 06/20/2023, CCI, 17.3,46 55.79900N,017 39.29025E,0.8,12
0002,21:32:31 06/20/2023, CCI, 16.5,46 55.79845N,017 39.28975E,0.7,12
0003,21:32:46 06/20/2023, CCI, 13.1,46 55.79737N,017 39.28975E,0.6,12
0004,21:32:50 06/20/2023, CCI, 22.1,46 55.79686N,017 39.28910E,0.6,12
0005,21:32:54 06/20/2023, CCI, 17.1,46 55.79684N,017 39.28893E,0.7,12
0006,21:32:59 06/20/2023, CCI, 16.2,46 55.79701N,017 39.28916E,0.6,12
0007,21:33:05 06/20/2023, CCI, 10.0,46 55.79731N,017 39.28896E,0.6,12
0008,21:33:09 06/20/2023, CCI, 15.4,46 55.79772N,017 39.28940E,0.6,12
0009,21:33:13 06/20/2023, CCI, 19.8,46 55.79798N,017 39.28949E,0.6,12
0010,21:33:19 06/20/2023, CCI, 14.0,46 55.79821N,017 39.28972E,0.7,12
0011,21:33:23 06/20/2023, CCI, 19.4,46 55.79861N,017 39.28988E,0.7,12
0012,21:33:27 06/20/2023, CCI,  7.5,46 55.79870N,017 39.28971E,0.7,12
0013,21:33:32 06/20/2023, CCI, 15.5,46 55.79884N,017 39.28951E,0.6,12
0014,21:33:36 06/20/2023, CCI,  9.3,46 55.79916N,017 39.28956E,0.6,12
0015,21:33:41 06/20/2023, CCI, 12.1,46 55.79906N,017 39.28946E,0.6,12
0016,21:33:45 06/20/2023, CCI, 10.1,46 55.79938N,017 39.28932E,0.6,12
0017,21:33:50 06/20/2023, CCI, 12.4,46 55.79949N,017 39.28954E,0.6,12
0018,21:33:55 06/20/2023, CCI,  7.4,46 55.79980N,017 39.28973E,0.7,12
0019,21:33:58 06/20/2023, CCI,  7.1,46 55.80000N,017 39.28943E,0.7,12
0020,21:36:43 06/20/2023, CCI, 14.3,46 55.80019N,017 39.28934E,0.7,12
0021,21:39:11 06/20/2023, CCI, 10.5,46 55.67856N,017 39.39683E,0.7,12
0022,21:39:14 06/20/2023, CCI, 13.7,46 55.67852N,017 39.39718E,0.7,12
0023,21:39:20 06/20/2023, CCI, 16.3,46 55.67827N,017 39.39734E,0.7,12
0024,21:39:24 06/20/2023, CCI,  6.4,46 55.67843N,017 39.39761E,0.7,12
0025,21:39:28 06/20/2023, CCI,  7.8,46 55.67836N,017 39.39841E,0.7,12
0026,21:39:31 06/20/2023, CCI,  8.7,46 55.67831N,017 39.39902E,0.7,12
0027,21:39:35 06/20/2023, CCI,  5.6,46 55.67829N,017 39.39892E,0.7,12
0028,21:39:42 06/20/2023, CCI,  7.6,46 55.67832N,017 39.39900E,0.7,12
0029,21:39:45 06/20/2023, CCI,  8.3,46 55.67819N,017 39.39941E,0.7,12
0030,21:39:50 06/20/2023, CCI,  8.1,46 55.67802N,017 39.39952E,0.7,12
0031,21:39:57 06/20/2023, CCI,  5.5,46 55.67787N,017 39.39946E,0.7,12
0032,21:40:02 06/20/2023, CCI,  5.8,46 55.67772N,017 39.39962E,0.7,12
0033,21:40:05 06/20/2023, CCI,  5.0,46 55.67730N,017 39.40045E,0.7,12
0034,21:40:10 06/20/2023, CCI, 13.3,46 55.67694N,017 39.40135E,0.7,12
0035,21:40:14 06/20/2023, CCI,  6.3,46 55.67719N,017 39.40166E,0.7,12
0036,21:40:18 06/20/2023, CCI, 11.5,46 55.67704N,017 39.40159E,0.7,12
0037,21:40:23 06/20/2023, CCI,  6.7,46 55.67747N,017 39.40173E,0.7,12
0038,21:40:26 06/20/2023, CCI,  5.3,46 55.67751N,017 39.40149E,0.7,12
0039,21:40:30 06/20/2023, CCI,  4.7,46 55.67737N,017 39.40128E,0.7,12
0040,21:43:59 06/20/2023, CCI,  4.1,46 55.67737N,017 39.40115E,0.7,12
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,00:10:25 04/01/2011, CCI, 15.0,46 55.56261N,017 39.41691E,0.6,12
0002,00:10:29 04/01/2011, CCI, 13.0,46 55.56226N,017 39.41631E,0.6,12
0003,00:10:32 04/01/2011, CCI, 18.3,46 55.56230N,017 39.41680E,0.6,12
0004,00:10:37 04/01/2011, CCI, 13.2,46 55.56243N,017 39.41686E,0.6,12
0005,00:10:42 04/01/2011, CCI, 20.2,46 55.56266N,017 39.41620E,0.6,12
0006,00:10:46 04/01/2011, CCI,  9.5,46 55.56280N,017 39.41574E,0.6,12
0007,00:10:51 04/01/2011, CCI, 18.3,46 55.56306N,017 39.41549E,0.6,12
0008,00:10:57 04/01/2011, CCI, 21.4,46 55.56322N,017 39.41588E,0.5,12
0009,00:11:02 04/01/2011, CCI,  9.9,46 55.56337N,017 39.41571E,0.5,12
0010,00:11:06 04/01/2011, CCI, 16.1,46 55.56339N,017 39.41556E,0.6,12
0011,00:11:10 04/01/2011, CCI, 13.3,46 55.56303N,017 39.41516E,0.6,12
0012,00:11:13 04/01/2011, CCI, 11.9,46 55.56284N,017 39.41510E,0.6,12
0013,00:11:18 04/01/2011, CCI, 11.5,46 55.56264N,017 39.41464E,0.5,12
0014,00:11:22 04/01/2011, CCI, 13.6,46 55.56267N,017 39.41477E,0.5,12
0015,00:11:30 04/01/2011, CCI, 10.1,46 55.56234N,017 39.41506E,0.5,12
0016,00:11:35 04/01/2011, CCI, 15.9,46 55.56155N,017 39.41459E,0.5,12
0017,00:11:41 04/01/2011, CCI, 15.0,46 55.56163N,017 39.41478E,0.5,12
0018,00:11:47 04/01/2011, CCI,  9.6,46 55.56124N,017 39.41446E,0.6,12
0019,00:11:51 04/01/2011, CCI, 16.1,46 55.56104N,017 39.41433E,0.5,12
0020,00:11:55 04/01/2011, CCI, 13.5,46 55.56121N,017 39.41463E,0.6,12
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,00:12:59 04/01/2011, CCI, 11.5,46 55.56665N,017 39.45778E,0.5,12
0002,00:13:03 04/01/2011, CCI,  8.6,46 55.56700N,017 39.45823E,0.5,12
0003,00:13:07 04/01/2011, CCI,  9.9,46 55.56711N,017 39.45831E,0.5,12
0004,00:13:09 04/01/2011, CCI,  5.4,46 55.56726N,017 39.45896E,0.5,12
0005,00:13:17 04/01/2011, CCI, 14.4,46 55.56743N,017 39.45893E,0.5,12
0006,00:13:21 04/01/2011, CCI, 16.2,46 55.56777N,017 39.45860E,0.5,12
0007,00:13:26 04/01/2011, CCI,  9.7,46 55.56790N,017 39.45841E,0.5,12
0008,00:13:33 04/01/2011, CCI,  7.9,46 55.56845N,017 39.45748E,0.5,12
0009,00:13:37 04/01/2011, CCI,  8.1,46 55.56864N,017 39.45737E,0.5,12
0010,00:13:40 04/01/2011, CCI, 11.0,46 55.56863N,017 39.45749E,0.5,12
0011,00:13:46 04/01/2011, CCI,  9.2,46 55.56814N,017 39.45747E,0.5,12
0012,00:13:50 04/01/2011, CCI,  9.8,46 55.56814N,017 39.45762E,0.5,12
0013,00:14:00 04/01/2011, CCI,  7.9,46 55.56829N,017 39.45656E,0.6,12
0014,00:14:07 04/01/2011, CCI,  9.0,46 55.56839N,017 39.45653E,0.5,12
0015,00:14:15 04/01/2011, CCI,  7.1,46 55.56881N,017 39.45667E,0.5,12
0016,00:14:18 04/01/2011, CCI,  8.9,46 55.56909N,017 39.45639E,0.5,12
0017,00:14:23 04/01/2011, CCI, 17.3,46 55.56889N,017 39.45641E,0.5,12
0018,00:14:27 04/01/2011, CCI, 15.6,46 55.56878N,017 39.45648E,0.5,12
0019,00:14:36 04/01/2011, CCI,  7.7,46 55.56846N,017 39.45687E,0.5,12
0020,00:14:39 04/01/2011, CCI, 11.5,46 55.56841N,017 39.45691E,0.5,12
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,00:15:33 04/01/2011, CCI,  9.6,46 55.60028N,017 39.43885E,0.6,12
0002,00:15:38 04/01/2011, CCI,  6.8,46 55.60075N,017 39.43881E,0.6,12
0003,00:15:41 04/01/2011, CCI,  9.1,46 55.60095N,017 39.43909E,0.6,12
0004,00:15:44 04/01/2011, CCI,  7.2,46 55.60110N,017 39.43907E,0.6,12
0005,00:15:50 04/01/2011, CCI,  4.3,46 55.60137N,017 39.43900E,0.6,12
0006,00:15:54 04/01/2011, CCI, 12.4,46 55.60268N,017 39.43914E,0.6,12
0007,00:15:57 04/01/2011, CCI,  7.0,46 55.60289N,017 39.43950E,0.6,12
0008,00:16:00 04/01/2011, CCI,  9.9,46 55.60286N,017 39.43924E,0.6,12
0009,00:16:04 04/01/2011, CCI,  6.2,46 55.60326N,017 39.43908E,0.6,12
0010,00:16:08 04/01/2011, CCI,  8.9,46 55.60334N,017 39.43891E,0.6,12
0011,00:16:12 04/01/2011, CCI,  8.7,46 55.60319N,017 39.43855E,0.6,12
0012,00:16:16 04/01/2011, CCI,  6.4,46 55.60340N,017 39.43852E,0.6,12
0013,00:16:19 04/01/2011, CCI,  6.6,46 55.60365N,017 39.43818E,0.6,12
0014,00:16:23 04/01/2011, CCI,  4.2,46 55.60366N,017 39.43817E,0.6,12
0015,00:16:26 04/01/2011, CCI,  6.7,46 55.60414N,017 39.43866E,0.6,12
0016,00:16:29 04/01/2011, CCI,  8.0,46 55.60398N,017 39.43873E,0.6,12
0017,00:16:32 04/01/2011, CCI,  6.3,46 55.60385N,017 39.43887E,0.6,12
0018,00:16:38 04/01/2011, CCI,  9.5,46 55.60353N,017 39.43902E,0.6,12
0019,00:16:41 04/01/2011, CCI,  7.9,46 55.60355N,017 39.43886E,0.6,12
0020,00:16:48 04/01/2011, CCI,  4.3,46 55.60337N,017 39.43920E,0.6,12
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,00:18:35 04/01/2011, CCI, 17.2,46 55.57437N,017 39.48307E,0.6,12
0002,00:18:39 04/01/2011, CCI, 13.1,46 55.57413N,017 39.48258E,0.6,12
0003,00:18:43 04/01/2011, CCI, 10.6,46 55.57368N,017 39.48243E,0.6,12
0004,00:18:47 04/01/2011, CCI, 13.8,46 55.57368N,017 39.48203E,0.6,12
0005,00:18:51 04/01/2011, CCI, 18.4,46 55.57362N,017 39.48177E,0.6,12
0006,00:18:55 04/01/2011, CCI, 12.8,46 55.57399N,017 39.48126E,0.6,12
0007,00:19:00 04/01/2011, CCI, 11.4,46 55.57424N,017 39.48023E,0.6,12
0008,00:19:04 04/01/2011, CCI, 16.6,46 55.57398N,017 39.47982E,0.6,12
0009,00:19:08 04/01/2011, CCI,  9.6,46 55.57392N,017 39.47972E,0.6,12
0010,00:19:13 04/01/2011, CCI, 14.5,46 55.57425N,017 39.47999E,0.6,12
0011,00:19:18 04/01/2011, CCI, 15.6,46 55.57384N,017 39.48018E,0.6,12
0012,00:19:22 04/01/2011, CCI, 17.0,46 55.57393N,017 39.47984E,0.6,12
0013,00:19:26 04/01/2011, CCI, 13.3,46 55.57346N,017 39.47985E,0.6,12
0014,00:19:30 04/01/2011, CCI, 12.8,46 55.57336N,017 39.47974E,0.6,12
0015,00:19:34 04/01/2011, CCI, 13.3,46 55.57367N,017 39.47986E,0.6,12
0016,00:19:37 04/01/2011, CCI,  6.9,46 55.57338N,017 39.48028E,0.6,12
0017,00:19:41 04/01/2011, CCI, 12.0,46 55.57323N,017 39.48092E,0.6,12
0018,00:19:45 04/01/2011, CCI,  8.2,46 55.57323N,017 39.48092E,0.6,12
0019,00:19:50 04/01/2011, CCI,  4.9,46 55.57294N,017 39.48208E,0.6,12
0020,00:19:54 04/01/2011, CCI, 14.0,46 55.57319N,017 39.48181E,0.6,12
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,00:20:32 04/01/2011, CCI, 14.8,46 55.59375N,017 39.47143E,0.6,12
0002,00:20:36 04/01/2011, CCI, 17.8,46 55.59406N,017 39.47118E,0.6,12
0003,00:20:39 04/01/2011, CCI, 15.2,46 55.59425N,017 39.47111E,0.6,12
0004,00:20:42 04/01/2011, CCI, 17.0,46 55.59465N,017 39.47084E,0.6,12
0005,00:20:47 04/01/2011, CCI, 12.9,46 55.59505N,017 39.47096E,0.6,12
0006,00:20:51 04/01/2011, CCI, 15.3,46 55.59518N,017 39.47094E,0.7,12
0007,00:20:56 04/01/2011, CCI,  5.9,46 55.59534N,017 39.47078E,0.6,12
0008,00:21:00 04/01/2011, CCI, 17.8,46 55.59551N,017 39.47071E,0.6,12
0009,00:21:05 04/01/2011, CCI, 21.0,46 55.59552N,017 39.47088E,0.6,12
0010,00:21:08 04/01/2011, CCI, 17.5,46 55.59553N,017 39.47094E,0.6,12
0011,00:21:14 04/01/2011, CCI, 14.0,46 55.59557N,017 39.47109E,0.6,12
0012,00:21:21 04/01/2011, CCI, 13.6,46 55.59541N,017 39.47098E,0.6,12
0013,00:21:25 04/01/2011, CCI, 16.5,46 55.59551N,017 39.47051E,0.6,12
0014,00:21:29 04/01/2011, CCI, 19.4,46 55.59595N,017 39.47027E,0.6,12
0015,00:21:35 04/01/2011, CCI,  4.5,46 55.59601N,017 39.47029E,0.6,12
0016,00:21:39 04/01/2011, CCI, 13.2,46 55.59658N,017 39.47059E,0.6,12
0017,00:21:42 04/01/2011, CCI, 15.6,46 55.59667N,017 39.47029E,0.6,12
0018,00:21:46 04/01/2011, CCI, 17.0,46 55.59705N,017 39.47013E,0.6,12
0019,00:21:51 04/01/2011, CCI, 14.2,46 55.59707N,017 39.47019E,0.6,12
0020,00:21:54 04/01/2011, CCI, 15.0,46 55.59730N,017 39.47037E,0.6,12
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,01:45:17 04/01/2011, CCI,  1.5,46 55.59578N,017 40.93841E,1.6,07
0002,01:45:53 04/01/2011, CCI,  1.4,46 55.59655N,017 40.93982E,1.4,08
0003,01:46:02 04/01/2011, CCI,  1.2,46 55.59638N,017 40.93905E,1.3,09
0004,01:46:18 04/01/2011, CCI,  1.5,46 55.59636N,017 40.93959E,1.3,09
0005,01:46:29 04/01/2011, CCI,  1.4,46 55.59587N,017 40.93962E,1.3,09
0006,01:46:52 04/01/2011, CCI,  2.8,46 55.59601N,017 40.93929E,1.4,09
0007,01:47:16 04/01/2011, CCI,  3.6,46 55.59584N,017 40.93796E,1.1,10
0008,01:47:29 04/01/2011, CCI,  1.1,46 55.59702N,017 40.93765E,1.1,11
0009,01:47:46 04/01/2011, CCI,  1.4,46 55.59669N,017 40.93811E,1.0,11
0010,01:47:58 04/01/2011, CCI,  2.9,46 55.59641N,017 40.93821E,1.0,12
0011,01:48:18 04/01/2011, CCI,  1.3,46 55.59636N,017 40.93786E,1.0,12
0012,01:48:32 04/01/2011, CCI,  1.3,46 55.59674N,017 40.93706E,1.0,12
0013,01:48:46 04/01/2011, CCI,  1.5,46 55.59697N,017 40.93687E,1.0,12
0014,01:48:58 04/01/2011, CCI,  1.3,46 55.59709N,017 40.93751E,1.0,12
0015,01:49:13 04/01/2011, CCI,  1.4,46 55.59698N,017 40.93773E,1.0,12
0016,01:49:23 04/01/2011, CCI,  1.3,46 55.59700N,017 40.93735E,1.0,12
0017,01:49:31 04/01/2011, CCI,  1.8,46 55.59678N,017 40.93750E,1.0,12
0018,01:49:38 04/01/2011, CCI,  2.8,46 55.59636N,017 40.93810E,1.0,12
0019,01:49:49 04/01/2011, CCI,  3.1,46 55.59623N,017 40.93843E,1.0,12
0020,01:49:52 04/01/2011, CCI,  1.4,46 55.59604N,017 40.93828E,1.0,12
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,01:57:37 04/01/2011, CCI,  1.7,46 55.57832N,017 40.95794E,0.7,12
0002,01:57:46 04/01/2011, CCI,  1.5,46 55.57844N,017 40.95719E,0.7,12
0003,01:57:52 04/01/2011, CCI,  1.5,46 55.57837N,017 40.95769E,0.7,12
0004,01:58:02 04/01/2011, CCI,  1.5,46 55.57856N,017 40.95881E,0.7,12
0005,01:58:15 04/01/2011, CCI,  1.3,46 55.57829N,017 40.95936E,0.7,12
0006,01:58:22 04/01/2011, CCI,  1.4,46 55.57746N,017 40.95910E,0.7,12
0007,01:58:33 04/01/2011, CCI,  1.2,46 55.57718N,017 40.95940E,0.7,12
0008,01:58:41 04/01/2011, CCI,  1.4,46 55.57696N,017 40.95917E,0.7,12
0009,01:58:52 04/01/2011, CCI,  1.6,46 55.57674N,017 40.95904E,0.7,12
0010,01:59:05 04/01/2011, CCI,  1.8,46 55.57728N,017 40.95820E,0.7,12
0011,01:59:13 04/01/2011, CCI,  1.6,46 55.57610N,017 40.95819E,0.7,12
0012,01:59:25 04/01/2011, CCI,  3.1,46 55.57690N,017 40.95871E,0.7,12
0013,01:59:36 04/01/2011, CCI,  1.4,46 55.57724N,017 40.95901E,0.7,12
0014,01:59:38 04/01/2011, CCI,  5.6,46 55.57712N,017 40.95875E,0.7,12
0015,01:59:51 04/01/2011, CCI,  1.0,46 55.57712N,017 40.95875E,0.7,12
0016,01:59:54 04/01/2011, CCI,  1.5,46 55.57712N,017 40.95867E,0.7,12
0017,02:00:00 04/01/2011, CCI,  1.7,46 55.57722N,017 40.95836E,0.7,12
0018,02:00:04 04/01/2011, CCI,  1.8,46 55.57696N,017 40.95796E,0.7,12
0019,02:00:13 04/01/2011, CCI,  2.5,46 55.57701N,017 40.95775E,0.8,12
0020,02:00:18 04/01/2011, CCI,  1.8,46 55.57686N,017 40.95742E,0.7,12
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,02:19:23 04/01/2011, CCI, 10.4,46 54.74365N,017 41.85503E,1.0,12
0002,02:19:41 04/01/2011, CCI,  5.1,46 54.74306N,017 41.84953E,0.9,12
0003,02:19:54 04/01/2011, CCI,  1.0,46 54.74372N,017 41.84876E,1.1,12
0004,02:20:09 04/01/2011, CCI,  6.6,46 54.74553N,017 41.84930E,1.1,12
0005,02:20:15 04/01/2011, CCI, 23.7,46 54.74545N,017 41.84893E,1.1,12
0006,02:20:42 04/01/2011, CCI,  9.0,46 54.74641N,017 41.84821E,1.0,12
0007,02:20:54 04/01/2011, CCI, 19.3,46 54.74622N,017 41.84835E,1.0,12
0008,02:21:30 04/01/2011, CCI, 10.4,46 54.74615N,017 41.84742E,0.9,12
0009,02:21:36 04/01/2011, CCI, 12.6,46 54.74580N,017 41.84738E,1.2,11
0010,02:21:46 04/01/2011, CCI, 10.2,46 54.74530N,017 41.84756E,0.8,12
0011,02:22:04 04/01/2011, CCI,  2.2,46 54.74716N,017 41.84726E,0.8,11
0012,02:22:12 04/01/2011, CCI,  6.8,46 54.74691N,017 41.84952E,0.9,12
0013,02:22:22 04/01/2011, CCI,  9.9,46 54.74687N,017 41.84940E,1.1,12
0014,02:22:30 04/01/2011, CCI, 28.4,46 54.74797N,017 41.84823E,0.7,12
0015,02:23:01 04/01/2011, CCI, 15.7,46 54.74514N,017 41.84472E,1.2,12
0016,02:23:05 04/01/2011, CCI, 10.2,46 54.74551N,017 41.84569E,1.2,11
0017,02:23:11 04/01/2011, CCI, 11.5,46 54.74585N,017 41.84670E,1.2,11
0018,02:23:21 04/01/2011, CCI,  1.6,46 54.74701N,017 41.84783E,0.9,12
0019,02:23:27 04/01/2011, CCI,  1.8,46 54.74878N,017 41.85035E,0.9,12
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,01:04:37 04/01/2011, CCI,  2.0,----.------,-----.------,-.-,--
0002,01:04:56 04/01/2011, CCI,  3.2,----.------,-----.------,-.-,--
0003,01:05:05 04/01/2011, CCI,  2.8,----.------,-----.------,-.-,--
0004,01:05:17 04/01/2011, CCI, 12.5,----.------,-----.------,-.-,--
0005,01:05:33 04/01/2011, CCI, 12.8,----.------,-----.------,-.-,--
0006,01:05:36 04/01/2011, CCI,  2.5,----.------,-----.------,-.-,--
0007,01:05:47 04/01/2011, CCI,  2.2,----.------,-----.------,-.-,--
0008,01:05:52 04/01/2011, CCI,  1.6,----.------,-----.------,-.-,--
0009,01:06:01 04/01/2011, CCI,  1.4,----.------,-----.------,-.-,--
0010,01:06:06 04/01/2011, CCI,  2.9,----.------,-----.------,-.-,--
0011,01:06:12 04/01/2011, CCI,  1.3,----.------,-----.------,-.-,--
0012,01:06:17 04/01/2011, CCI,  3.1,----.------,-----.------,-.-,--
0013,01:06:23 04/01/2011, CCI,  3.5,----.------,-----.------,-.-,--
0014,01:06:30 04/01/2011, CCI,  2.5,----.------,-----.------,-.-,--
0015,01:06:40 04/01/2011, CCI,  2.2,----.------,-----.------,-.-,--
0016,01:06:52 04/01/2011, CCI,  5.7,----.------,-----.------,-.-,--
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,01:15:01 04/01/2011, CCI, 22.9,46 54.72987N,017 41.80653E,0.7,12
0002,01:15:13 04/01/2011, CCI,  1.3,46 54.73004N,017 41.80686E,0.7,12
0003,01:15:23 04/01/2011, CCI,  1.9,46 54.73060N,017 41.80729E,0.7,12
0004,01:15:45 04/01/2011, CCI,  2.5,46 54.73007N,017 41.80625E,0.7,12
0005,01:15:49 04/01/2011, CCI,  2.7,46 54.73004N,017 41.80652E,0.7,12
0006,01:16:04 04/01/2011, CCI,  1.9,46 54.73017N,017 41.80666E,0.7,12
0007,01:16:20 04/01/2011, CCI,  2.3,46 54.72897N,017 41.80734E,0.7,12
0008,01:16:25 04/01/2011, CCI,  8.4,46 54.72886N,017 41.80636E,0.7,12
0009,01:16:28 04/01/2011, CCI,  1.3,46 54.72899N,017 41.80596E,0.7,12
0010,01:16:35 04/01/2011, CCI,  1.8,46 54.72889N,017 41.80606E,0.7,12
0011,01:16:42 04/01/2011, CCI,  1.6,46 54.72870N,017 41.80644E,0.7,12
0012,01:16:47 04/01/2011, CCI,  2.9,46 54.72844N,017 41.80707E,0.7,12
0013,01:16:51 04/01/2011, CCI,  2.3,46 54.72886N,017 41.80705E,0.7,12
