Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,23:38:10 07/05/2023, CCI, 15.4,46 55.81942N,017 39.28080E,1.0,10
0002,23:38:16 07/05/2023, CCI, 18.1,46 55.81960N,017 39.28096E,1.0,10
0003,23:38:21 07/05/2023, CCI, 16.1,46 55.81945N,017 39.28091E,1.0,10
0004,23:38:26 07/05/2023, CCI, 13.0,46 55.81935N,017 39.28102E,1.0,10
0005,23:38:37 07/05/2023, CCI, 14.6,46 55.81953N,017 39.28049E,1.0,10
0006,23:38:47 07/05/2023, CCI, 15.8,46 55.81944N,017 39.28051E,1.0,09
0007,23:38:56 07/05/2023, CCI, 15.6,46 55.81961N,017 39.28039E,1.0,10
0008,23:39:02 07/05/2023, CCI, 21.5,46 55.81904N,017 39.28000E,1.0,10
0009,23:39:08 07/05/2023, CCI,  9.3,46 55.81899N,017 39.27964E,1.0,10
0010,23:39:12 07/05/2023, CCI, 20.7,46 55.81879N,017 39.27975E,1.0,10
0011,23:39:21 07/05/2023, CCI, 17.9,46 55.81829N,017 39.27994E,1.0,10
0012,23:39:29 07/05/2023, CCI, 10.3,46 55.81866N,017 39.27894E,1.0,10
0013,23:39:35 07/05/2023, CCI, 11.9,46 55.81825N,017 39.27777E,1.0,10
0014,23:39:39 07/05/2023, CCI,  9.0,46 55.81831N,017 39.27806E,1.0,10
0015,23:39:45 07/05/2023, CCI, 15.6,46 55.81843N,017 39.27848E,1.0,10
0016,23:39:51 07/05/2023, CCI,  7.5,46 55.81838N,017 39.27870E,1.0,10
0017,23:39:58 07/05/2023, CCI, 12.5,46 55.81862N,017 39.27881E,1.0,10
0018,23:40:03 07/05/2023, CCI, 11.8,46 55.81844N,017 39.27836E,1.0,10
0019,23:40:09 07/05/2023, CCI, 21.8,46 55.81801N,017 39.27846E,1.0,10
0020,23:40:17 07/05/2023, CCI,  9.0,46 55.81774N,017 39.27810E,1.0,10
0021,23:40:22 07/05/2023, CCI, 24.9,46 55.81765N,017 39.27792E,1.0,10
0022,23:40:26 07/05/2023, CCI, 27.8,46 55.81784N,017 39.27780E,1.0,10
0023,23:40:42 07/05/2023, CCI, 25.3,46 55.81823N,017 39.27793E,1.0,10
0024,23:40:46 07/05/2023, CCI, 32.7,46 55.81815N,017 39.27958E,1.0,10
0025,23:40:50 07/05/2023, CCI, 11.8,46 55.81799N,017 39.27958E,1.0,10
0026,23:40:54 07/05/2023, CCI, 17.4,46 55.81785N,017 39.28013E,1.0,10
0027,23:41:06 07/05/2023, CCI, 44.5,46 55.81703N,017 39.28066E,1.0,10
0028,23:41:15 07/05/2023, CCI, 33.3,46 55.81882N,017 39.27966E,1.0,10
0029,23:41:21 07/05/2023, CCI, 16.4,46 55.81890N,017 39.27871E,1.0,10
0030,23:41:37 07/05/2023, CCI, 18.6,46 55.81898N,017 39.27889E,1.0,10
0031,23:41:42 07/05/2023, CCI, 43.9,46 55.81889N,017 39.27952E,1.0,10
0032,23:41:51 07/05/2023, CCI, 11.5,46 55.81820N,017 39.27954E,1.0,10
0033,23:41:56 07/05/2023, CCI, 37.6,46 55.81836N,017 39.28008E,1.0,10
0034,23:42:01 07/05/2023, CCI, 25.6,46 55.81845N,017 39.27994E,1.0,10
0035,23:42:07 07/05/2023, CCI, 16.2,46 55.81819N,017 39.28069E,1.0,10
0036,23:42:12 07/05/2023, CCI, 29.6,46 55.81836N,017 39.27996E,1.2,09
0037,23:42:18 07/05/2023, CCI, 14.6,46 55.81829N,017 39.27967E,1.0,10
0038,23:42:26 07/05/2023, CCI, 20.9,46 55.81883N,017 39.27944E,1.0,10
0039,23:42:36 07/05/2023, CCI, 33.3,46 55.81890N,017 39.27919E,1.0,10
0040,23:44:04 07/05/2023, CCI, 21.0,46 55.81905N,017 39.27852E,1.1,10
0041,23:44:10 07/05/2023, CCI, 12.4,46 55.83676N,017 39.31575E,1.1,10
0042,23:44:17 07/05/2023, CCI, 13.3,46 55.83664N,017 39.31595E,1.1,10
0043,23:44:24 07/05/2023, CCI, 13.5,46 55.83655N,017 39.31646E,1.1,10
0044,23:44:31 07/05/2023, CCI, 12.8,46 55.83652N,017 39.31615E,1.1,10
0045,23:44:36 07/05/2023, CCI,  7.2,46 55.83660N,017 39.31583E,1.1,10
0046,23:44:41 07/05/2023, CCI, 10.8,46 55.83689N,017 39.31557E,1.1,10
0047,23:44:46 07/05/2023, CCI,  9.9,46 55.83726N,017 39.31580E,1.1,10
0048,23:44:54 07/05/2023, CCI, 10.3,46 55.83742N,017 39.31560E,1.1,10
