Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0053,12:40:46 02/22/2023, CCI,  5.6,46 55.57781N,017 40.95320E,0.8,12
0054,12:40:53 02/22/2023, CCI,  8.1,46 55.57764N,017 40.95316E,0.8,12
0055,12:40:59 02/22/2023, CCI,  1.7,46 55.57742N,017 40.95356E,0.8,12
0056,12:41:02 02/22/2023, CCI,  5.7,46 55.57774N,017 40.95280E,0.8,12
0057,12:41:09 02/22/2023, CCI,  3.6,46 55.57793N,017 40.95293E,0.8,12
0058,12:41:14 02/22/2023, CCI,  1.2,46 55.57841N,017 40.95321E,0.8,12
0059,12:41:18 02/22/2023, CCI, 10.0,46 55.57852N,017 40.95299E,0.8,12
0060,12:41:36 02/22/2023, CCI,  5.6,46 55.57868N,017 40.95290E,0.8,12
0061,12:41:40 02/22/2023, CCI,  7.3,46 55.57302N,017 40.95765E,0.8,12
0062,12:41:45 02/22/2023, CCI,  1.0,46 55.57332N,017 40.95776E,0.8,12
0063,12:41:55 02/22/2023, CCI,  4.7,46 55.57304N,017 40.95841E,0.8,12
0064,12:41:59 02/22/2023, CCI, 15.4,46 55.57269N,017 40.95861E,0.8,12
0065,12:42:06 02/22/2023, CCI, 19.7,46 55.57253N,017 40.95922E,0.8,12
0066,12:42:21 02/22/2023, CCI,  3.1,46 55.57279N,017 40.95900E,0.8,12
0067,12:42:24 02/22/2023, CCI,  1.3,46 55.57284N,017 40.95992E,0.8,12
0068,12:42:31 02/22/2023, CCI,  1.3,46 55.57299N,017 40.95978E,0.8,12
0069,12:42:36 02/22/2023, CCI,  2.0,46 55.57248N,017 40.95974E,0.8,12
0070,12:42:41 02/22/2023, CCI, 12.8,46 55.57235N,017 40.95968E,0.8,12
0071,12:42:49 02/22/2023, CCI,  1.0,46 55.57245N,017 40.96013E,0.8,12
0072,12:42:54 02/22/2023, CCI,  4.4,46 55.57260N,017 40.95955E,0.8,12
0073,12:42:59 02/22/2023, CCI,  4.6,46 55.57284N,017 40.95912E,0.8,12
0074,12:43:03 02/22/2023, CCI,  9.3,46 55.57279N,017 40.95902E,0.8,12
