Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0018,10:45:42 07/17/2023, CCI, 28.0,46 54.77204N,017 41.82799E,0.8,12
0019,10:45:52 07/17/2023, CCI, 26.2,46 54.77219N,017 41.82826E,0.8,12
0020,10:45:57 07/17/2023, CCI, 34.5,46 54.77221N,017 41.82790E,0.8,12
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,10:50:23 07/17/2023, CCI,  5.0,46 54.77317N,017 41.81412E,0.7,12
0002,10:50:27 07/17/2023, CCI,  5.2,46 54.77278N,017 41.81400E,0.8,12
0003,10:50:32 07/17/2023, CCI, 16.1,46 54.77342N,017 41.81326E,0.7,12
0004,10:50:37 07/17/2023, CCI, 14.8,46 54.77273N,017 41.81342E,0.7,12
0005,10:50:46 07/17/2023, CCI, 12.7,46 54.77286N,017 41.81344E,0.7,12
0006,10:50:55 07/17/2023, CCI, 14.2,46 54.77525N,017 41.81109E,0.7,12
0007,10:51:15 07/17/2023, CCI, 16.1,46 54.77572N,017 41.81079E,0.7,12
0008,10:51:18 07/17/2023, CCI, 23.3,46 54.77490N,017 41.81020E,0.7,12
0009,10:51:28 07/17/2023, CCI, 45.7,46 54.77504N,017 41.81063E,0.7,12
0010,10:51:56 07/17/2023, CCI, 14.6,46 54.77305N,017 41.81164E,0.7,12
0011,10:52:01 07/17/2023, CCI, 30.7,46 54.77345N,017 41.81313E,0.7,12
0012,10:52:05 07/17/2023, CCI, 29.8,46 54.77272N,017 41.81217E,0.7,12
0013,10:52:09 07/17/2023, CCI, 20.7,46 54.77305N,017 41.81183E,0.7,12
0014,10:52:13 07/17/2023, CCI, 26.0,46 54.77190N,017 41.81313E,0.8,12
0015,10:52:26 07/17/2023, CCI, 22.0,46 54.77218N,017 41.81359E,0.7,12
0016,10:52:33 07/17/2023, CCI, 16.0,46 54.77175N,017 41.81203E,0.7,12
0017,10:52:38 07/17/2023, CCI, 20.0,46 54.77205N,017 41.81260E,0.7,12
0018,10:52:42 07/17/2023, CCI, 25.8,46 54.77202N,017 41.81254E,0.7,12
0019,10:52:46 07/17/2023, CCI, 19.5,46 54.77195N,017 41.81264E,0.7,12
0020,10:52:50 07/17/2023, CCI, 39.6,46 54.77177N,017 41.81222E,0.7,12
