Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0010,10:33:47 09/28/2023, CCI, 23.1,46 55.59772N,017 39.47113E,0.7,12
0011,10:33:52 09/28/2023, CCI, 19.3,46 55.59741N,017 39.47126E,0.7,12
0012,10:34:01 09/28/2023, CCI, 26.8,46 55.59821N,017 39.47220E,0.7,12
0013,10:34:05 09/28/2023, CCI, 18.7,46 55.59884N,017 39.47197E,0.7,12
0014,10:34:09 09/28/2023, CCI, 19.2,46 55.59945N,017 39.47184E,0.7,12
0015,10:34:12 09/28/2023, CCI, 13.5,46 55.59927N,017 39.47210E,0.7,12
0016,10:34:18 09/28/2023, CCI, 18.9,46 55.59946N,017 39.47136E,0.7,12
0017,10:34:25 09/28/2023, CCI, 21.2,46 55.59924N,017 39.47120E,0.7,12
0018,10:34:32 09/28/2023, CCI, 19.4,46 55.59892N,017 39.47106E,0.7,12
0019,10:34:38 09/28/2023, CCI, 16.0,46 55.59898N,017 39.47140E,0.7,12
0020,10:34:41 09/28/2023, CCI, 20.4,46 55.59933N,017 39.47137E,0.7,12
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,10:34:58 09/28/2023, CCI, 22.5,46 55.59863N,017 39.47206E,0.7,12
0002,10:35:03 09/28/2023, CCI, 19.4,46 55.59853N,017 39.47162E,0.7,12
0003,10:35:13 09/28/2023, CCI, 18.3,46 55.59837N,017 39.47110E,0.7,12
0004,10:35:15 09/28/2023, CCI, 20.1,46 55.59803N,017 39.47059E,0.7,12
0005,10:35:25 09/28/2023, CCI, 20.0,46 55.59832N,017 39.47038E,0.7,12
0006,10:35:37 09/28/2023, CCI, 15.9,46 55.59855N,017 39.46972E,0.7,12
0007,10:35:40 09/28/2023, CCI, 35.2,46 55.59817N,017 39.47056E,0.7,12
0008,10:36:04 09/28/2023, CCI, 33.1,46 55.59800N,017 39.47060E,0.7,12
0009,10:36:07 09/28/2023, CCI,  6.3,46 55.59889N,017 39.47162E,0.7,12
0010,10:36:18 09/28/2023, CCI,  4.1,46 55.59904N,017 39.47173E,0.7,12
0011,10:36:48 09/28/2023, CCI, 33.1,46 55.59960N,017 39.47173E,0.7,12
0012,10:36:51 09/28/2023, CCI, 32.8,46 55.60026N,017 39.47251E,0.7,12
0013,10:36:59 09/28/2023, CCI, 30.2,46 55.60056N,017 39.47246E,0.7,12
0014,10:37:06 09/28/2023, CCI,  6.9,46 55.60050N,017 39.47250E,0.7,12
0015,10:38:03 09/28/2023, CCI, 27.6,46 55.60046N,017 39.47222E,0.7,12
0016,10:41:20 09/28/2023, CCI, 26.4,46 55.59953N,017 39.47215E,0.7,12
0017,10:41:25 09/28/2023, CCI, 14.9,46 55.60000N,017 39.47267E,0.7,12
0018,10:41:28 09/28/2023, CCI, 18.1,46 55.59983N,017 39.47260E,0.7,12
0019,10:41:34 09/28/2023, CCI, 23.6,46 55.59998N,017 39.47253E,0.7,12
0020,10:41:52 09/28/2023, CCI, 24.5,46 55.60036N,017 39.47232E,0.7,12
