Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0018,11:11:12 03/28/2023, CCI,  6.2,46 55.59648N,017 40.93591E,0.7,12
0019,11:11:18 03/28/2023, CCI,  3.7,46 55.59625N,017 40.93551E,0.7,12
0020,11:12:14 03/28/2023, CCI, 10.2,46 55.59657N,017 40.93557E,0.7,12
0021,11:12:18 03/28/2023, CCI, 86.5,46 55.57433N,017 40.95720E,0.7,12
0022,11:12:21 03/28/2023, CCI,  8.2,46 55.57469N,017 40.95712E,0.7,12
0023,11:12:26 03/28/2023, CCI,142.8,46 55.57483N,017 40.95757E,0.7,12
0024,11:12:32 03/28/2023, CCI,106.2,46 55.57518N,017 40.95843E,0.7,12
0025,11:12:36 03/28/2023, CCI, 13.9,46 55.57619N,017 40.95892E,0.7,12
0026,11:12:45 03/28/2023, CCI, 34.0,46 55.57689N,017 40.95919E,0.7,12
0027,11:12:50 03/28/2023, CCI,  6.0,46 55.57611N,017 40.95769E,0.7,12
0028,11:12:56 03/28/2023, CCI,111.6,46 55.57550N,017 40.95842E,0.8,12
0029,11:12:59 03/28/2023, CCI, 22.5,46 55.57535N,017 40.95851E,0.7,12
0030,11:13:04 03/28/2023, CCI, 30.5,46 55.57547N,017 40.95871E,0.7,12
0031,11:13:12 03/28/2023, CCI, 20.0,46 55.57554N,017 40.95876E,0.7,12
0032,11:13:16 03/28/2023, CCI,111.9,46 55.57510N,017 40.95840E,0.7,12
0033,11:13:20 03/28/2023, CCI,  9.2,46 55.57503N,017 40.95843E,0.7,12
0034,11:13:25 03/28/2023, CCI, 36.1,46 55.57524N,017 40.95828E,0.7,12
0035,11:13:37 03/28/2023, CCI, 26.1,46 55.57502N,017 40.95820E,0.7,12
0036,11:13:42 03/28/2023, CCI, 99.0,46 55.57435N,017 40.95836E,0.7,12
0037,11:13:48 03/28/2023, CCI, 24.8,46 55.57445N,017 40.95860E,0.7,12
0038,11:14:00 03/28/2023, CCI,126.4,46 55.57498N,017 40.95922E,0.7,12
0039,11:14:04 03/28/2023, CCI, 20.4,46 55.57539N,017 40.95929E,0.7,12
0040,11:14:11 03/28/2023, CCI, 45.4,46 55.57504N,017 40.95997E,0.7,12
