Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0006,10:29:56 08/31/2023, CCI, 28.3,46 55.83934N,017 39.31769E,0.8,12
0007,10:30:04 08/31/2023, CCI, 17.2,46 55.83964N,017 39.31637E,0.8,12
0008,10:30:10 08/31/2023, CCI, 15.8,46 55.83922N,017 39.31649E,0.8,12
0009,10:30:17 08/31/2023, CCI, 15.6,46 55.83941N,017 39.31644E,0.8,12
0010,10:30:37 08/31/2023, CCI, 20.9,46 55.83929N,017 39.31646E,0.8,12
0011,10:30:47 08/31/2023, CCI, 10.7,46 55.83939N,017 39.31646E,0.8,12
0012,10:31:01 08/31/2023, CCI,  3.3,46 55.83985N,017 39.31674E,0.8,12
0013,10:31:10 08/31/2023, CCI, 18.2,46 55.84024N,017 39.31611E,0.8,12
0014,10:31:18 08/31/2023, CCI, 23.7,46 55.84038N,017 39.31645E,0.8,12
0015,10:31:26 08/31/2023, CCI,  1.2,46 55.84074N,017 39.31649E,0.8,12
0016,10:31:47 08/31/2023, CCI,  1.7,46 55.84026N,017 39.31667E,0.8,12
0017,10:31:59 08/31/2023, CCI, 41.7,46 55.83988N,017 39.31642E,0.8,12
0018,10:32:11 08/31/2023, CCI,  2.1,46 55.84023N,017 39.31543E,0.8,12
0019,10:32:15 08/31/2023, CCI, 16.5,46 55.84034N,017 39.31490E,0.8,12
0020,10:32:18 08/31/2023, CCI, 32.3,46 55.84033N,017 39.31484E,0.8,12
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,10:34:33 08/31/2023, CCI, 28.3,46 55.85205N,017 39.33950E,0.8,12
0002,10:34:37 08/31/2023, CCI,  3.9,46 55.85192N,017 39.33958E,0.8,12
0003,10:34:41 08/31/2023, CCI,  4.1,46 55.85210N,017 39.33977E,0.8,12
0004,10:34:46 08/31/2023, CCI, 11.8,46 55.85207N,017 39.34028E,0.8,12
0005,10:34:48 08/31/2023, CCI, 19.1,46 55.85250N,017 39.34076E,0.8,12
0006,10:34:57 08/31/2023, CCI, 19.3,46 55.85245N,017 39.34079E,0.8,12
0007,10:35:01 08/31/2023, CCI, 18.6,46 55.85223N,017 39.34049E,0.8,12
0008,10:35:05 08/31/2023, CCI, 13.9,46 55.85224N,017 39.34039E,0.8,12
0009,10:35:14 08/31/2023, CCI, 17.2,46 55.85239N,017 39.34016E,0.8,12
0010,10:35:17 08/31/2023, CCI, 15.0,46 55.85218N,017 39.34015E,0.8,12
0011,10:35:22 08/31/2023, CCI, 19.1,46 55.85197N,017 39.34004E,0.8,12
0012,10:35:27 08/31/2023, CCI,  4.2,46 55.85216N,017 39.33974E,0.8,12
0013,10:35:32 08/31/2023, CCI,  8.3,46 55.85202N,017 39.33939E,0.8,12
0014,10:35:36 08/31/2023, CCI, 12.7,46 55.85175N,017 39.33938E,0.8,12
0015,10:35:43 08/31/2023, CCI, 10.5,46 55.85168N,017 39.33950E,0.8,12
0016,10:35:51 08/31/2023, CCI, 16.4,46 55.85195N,017 39.33897E,0.8,12
0017,10:35:55 08/31/2023, CCI, 14.3,46 55.85331N,017 39.33847E,0.8,12
0018,10:35:58 08/31/2023, CCI, 16.6,46 55.85379N,017 39.33839E,0.8,12
0019,10:36:02 08/31/2023, CCI, 13.7,46 55.85389N,017 39.33778E,0.8,12
0020,10:36:05 08/31/2023, CCI, 13.4,46 55.85405N,017 39.33763E,0.8,12
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,10:36:21 08/31/2023, CCI, 34.0,46 55.85288N,017 39.33815E,0.8,12
0002,10:36:25 08/31/2023, CCI, 31.1,46 55.85282N,017 39.33823E,0.8,12
0003,10:36:33 08/31/2023, CCI, 33.3,46 55.85247N,017 39.33809E,0.8,12
0004,10:36:41 08/31/2023, CCI, 33.7,46 55.85266N,017 39.33816E,0.8,12
0005,10:36:45 08/31/2023, CCI, 70.3,46 55.85218N,017 39.33812E,0.8,12
0006,10:36:55 08/31/2023, CCI, 56.1,46 55.85225N,017 39.33819E,0.8,12
0007,10:37:07 08/31/2023, CCI, 37.3,46 55.85165N,017 39.33955E,0.8,12
0008,10:37:13 08/31/2023, CCI, 45.8,46 55.85117N,017 39.34024E,0.8,12
0009,10:37:17 08/31/2023, CCI,  6.1,46 55.85117N,017 39.34021E,0.8,12
0010,10:37:21 08/31/2023, CCI, 34.5,46 55.85128N,017 39.34021E,0.8,12
0011,10:37:32 08/31/2023, CCI, 47.3,46 55.85160N,017 39.33945E,0.8,12
0012,10:37:38 08/31/2023, CCI, 95.6,46 55.85092N,017 39.34057E,0.8,12
0013,10:37:42 08/31/2023, CCI, 30.8,46 55.85139N,017 39.34021E,0.9,11
0014,10:37:51 08/31/2023, CCI,  5.8,46 55.85177N,017 39.34015E,0.8,12
0015,10:38:00 08/31/2023, CCI, 22.4,46 55.85149N,017 39.34057E,0.8,12
0016,10:38:05 08/31/2023, CCI, 24.1,46 55.85097N,017 39.34079E,0.8,12
0017,10:38:15 08/31/2023, CCI, 14.0,46 55.85105N,017 39.34092E,0.8,12
0018,10:38:21 08/31/2023, CCI, 45.1,46 55.85040N,017 39.34073E,0.8,12
0019,10:38:24 08/31/2023, CCI, 26.1,46 55.85050N,017 39.34002E,0.8,12
0020,10:38:29 08/31/2023, CCI, 16.1,46 55.85023N,017 39.34053E,0.8,12
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,11:44:06 08/31/2023, CCI, 14.5,46 55.56192N,017 39.41586E,1.3,09
0002,11:44:10 08/31/2023, CCI, 12.1,46 55.56198N,017 39.41579E,1.3,09
0003,11:44:12 08/31/2023, CCI,  6.7,46 55.56185N,017 39.41533E,1.3,09
0004,11:44:21 08/31/2023, CCI, 29.8,46 55.56185N,017 39.41536E,1.3,09
0005,11:44:22 08/31/2023, CCI, 18.6,46 55.56169N,017 39.41607E,1.3,09
0006,11:44:39 08/31/2023, CCI,  7.5,46 55.56322N,017 39.41613E,1.3,09
0007,11:44:42 08/31/2023, CCI, 24.7,46 55.56316N,017 39.41647E,1.3,08
0008,11:44:44 08/31/2023, CCI, 30.8,46 55.56309N,017 39.41630E,1.3,09
0009,11:44:54 08/31/2023, CCI, 17.7,46 55.56309N,017 39.41630E,1.3,09
0010,11:45:03 08/31/2023, CCI,  3.4,46 55.56174N,017 39.41796E,1.3,08
0011,11:45:15 08/31/2023, CCI,  5.6,46 55.56084N,017 39.41889E,1.3,09
0012,11:45:22 08/31/2023, CCI,  6.8,46 55.56187N,017 39.41762E,1.3,07
0013,11:45:32 08/31/2023, CCI,  6.8,46 55.56155N,017 39.41828E,1.3,09
0014,11:45:37 08/31/2023, CCI, 21.3,46 55.56148N,017 39.41861E,1.3,09
0015,11:45:42 08/31/2023, CCI, 20.0,46 55.56180N,017 39.41822E,1.3,09
0016,11:45:44 08/31/2023, CCI, 11.6,46 55.56170N,017 39.41638E,1.3,09
0017,11:45:55 08/31/2023, CCI,  9.4,46 55.56135N,017 39.41604E,1.3,09
0018,11:46:00 08/31/2023, CCI, 19.3,46 55.56112N,017 39.41710E,1.3,09
0019,11:46:05 08/31/2023, CCI, 20.2,46 55.56129N,017 39.41788E,1.3,09
0020,11:46:09 08/31/2023, CCI, 16.8,46 55.56106N,017 39.41827E,1.3,09
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,11:46:37 08/31/2023, CCI, 19.3,46 55.56250N,017 39.41523E,1.3,09
0002,11:46:49 08/31/2023, CCI, 19.3,46 55.56233N,017 39.41619E,1.3,09
0003,11:47:00 08/31/2023, CCI,  3.2,46 55.56295N,017 39.41646E,1.3,09
0004,11:47:07 08/31/2023, CCI, 29.4,46 55.56333N,017 39.41745E,1.3,09
0005,11:47:08 08/31/2023, CCI, 12.2,46 55.56326N,017 39.41775E,1.3,09
0006,11:47:20 08/31/2023, CCI, 20.3,46 55.56353N,017 39.42035E,1.3,09
0007,11:47:22 08/31/2023, CCI, 22.3,46 55.56344N,017 39.42040E,1.3,09
0008,11:47:41 08/31/2023, CCI, 25.5,46 55.56406N,017 39.41622E,1.3,09
0009,11:47:46 08/31/2023, CCI, 12.3,46 55.56420N,017 39.41481E,1.3,09
0010,11:47:49 08/31/2023, CCI, 12.0,46 55.56508N,017 39.41460E,1.3,09
0011,11:47:59 08/31/2023, CCI, 12.7,46 55.56502N,017 39.41443E,1.3,09
0012,11:48:01 08/31/2023, CCI, 21.9,46 55.56391N,017 39.41451E,1.3,09
0013,11:48:07 08/31/2023, CCI, 21.3,46 55.56391N,017 39.41451E,1.3,09
0014,11:48:16 08/31/2023, CCI, 19.0,46 55.56490N,017 39.41374E,1.3,09
0015,11:48:23 08/31/2023, CCI, 14.3,46 55.56513N,017 39.41271E,1.3,09
0016,11:48:29 08/31/2023, CCI, 16.9,46 55.56625N,017 39.41316E,1.3,09
0017,11:48:36 08/31/2023, CCI, 25.7,46 55.56645N,017 39.41288E,1.3,09
0018,11:48:44 08/31/2023, CCI, 12.5,46 55.56638N,017 39.41247E,1.3,09
0019,11:48:53 08/31/2023, CCI, 18.5,46 55.56645N,017 39.41347E,1.3,09
0020,11:50:32 08/31/2023, CCI, 16.2,46 55.56692N,017 39.41374E,1.4,08
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,11:51:33 08/31/2023, CCI, 13.3,46 55.56939N,017 39.45458E,1.0,12
0002,11:51:36 08/31/2023, CCI, 11.3,46 55.56951N,017 39.45497E,1.0,11
0003,11:51:39 08/31/2023, CCI, 13.3,46 55.56962N,017 39.45516E,1.0,12
0004,11:51:42 08/31/2023, CCI, 16.6,46 55.56983N,017 39.45529E,1.0,12
0005,11:51:45 08/31/2023, CCI, 21.0,46 55.56978N,017 39.45541E,1.0,12
0006,11:51:49 08/31/2023, CCI, 17.5,46 55.56962N,017 39.45540E,1.0,12
0007,11:51:53 08/31/2023, CCI, 15.9,46 55.56980N,017 39.45554E,1.0,12
0008,11:51:58 08/31/2023, CCI, 21.6,46 55.57041N,017 39.45502E,1.0,12
0009,11:52:03 08/31/2023, CCI, 16.9,46 55.57024N,017 39.45633E,1.0,12
0010,11:52:06 08/31/2023, CCI, 11.5,46 55.57026N,017 39.45626E,1.0,12
0011,11:52:12 08/31/2023, CCI, 17.3,46 55.57044N,017 39.45636E,1.0,12
0012,11:52:20 08/31/2023, CCI, 16.2,46 55.57084N,017 39.45646E,1.0,12
0013,11:52:25 08/31/2023, CCI,  4.9,46 55.57002N,017 39.45691E,1.0,12
0014,11:52:30 08/31/2023, CCI,  5.1,46 55.57010N,017 39.45677E,1.0,12
0015,11:52:36 08/31/2023, CCI,  5.2,46 55.57089N,017 39.45510E,1.0,12
0016,11:52:43 08/31/2023, CCI, 10.0,46 55.57096N,017 39.45537E,1.0,12
0017,11:52:50 08/31/2023, CCI, 15.7,46 55.57103N,017 39.45606E,1.0,12
0018,11:52:53 08/31/2023, CCI, 13.6,46 55.57249N,017 39.45498E,1.0,12
0019,11:52:58 08/31/2023, CCI, 18.3,46 55.57243N,017 39.45488E,1.0,12
0020,11:53:02 08/31/2023, CCI, 11.2,46 55.57180N,017 39.45481E,1.0,12
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,11:53:25 08/31/2023, CCI,  2.0,46 55.57108N,017 39.45784E,0.8,12
0002,11:53:34 08/31/2023, CCI,  1.2,46 55.57149N,017 39.45628E,0.8,12
0003,11:53:37 08/31/2023, CCI, 12.2,46 55.57174N,017 39.45752E,0.8,12
0004,11:53:40 08/31/2023, CCI, 11.3,46 55.57147N,017 39.45773E,0.8,12
0005,11:53:42 08/31/2023, CCI, 11.8,46 55.57128N,017 39.45798E,0.8,12
0006,11:53:57 08/31/2023, CCI, 11.5,46 55.57080N,017 39.45893E,0.8,12
0007,11:54:07 08/31/2023, CCI, 14.0,46 55.56995N,017 39.46038E,0.8,12
0008,11:54:11 08/31/2023, CCI, 11.5,46 55.56993N,017 39.45982E,0.8,12
0009,11:54:19 08/31/2023, CCI, 11.0,46 55.57043N,017 39.45919E,0.8,12
0010,11:54:33 08/31/2023, CCI, 10.2,46 55.57012N,017 39.45937E,0.8,12
0011,11:54:43 08/31/2023, CCI, 81.3,46 55.57104N,017 39.45786E,0.9,12
0012,11:54:53 08/31/2023, CCI, 15.1,46 55.57149N,017 39.45673E,0.9,12
0013,11:55:05 08/31/2023, CCI, 13.9,46 55.57178N,017 39.45680E,0.8,12
0014,11:55:17 08/31/2023, CCI,  6.3,46 55.57114N,017 39.45701E,0.8,12
0015,11:55:31 08/31/2023, CCI, 29.3,46 55.57136N,017 39.45778E,0.8,12
0016,11:55:41 08/31/2023, CCI, 29.5,46 55.57171N,017 39.45605E,0.8,12
0017,11:55:51 08/31/2023, CCI, 11.9,46 55.57149N,017 39.45560E,0.8,12
0018,11:56:01 08/31/2023, CCI, 36.6,46 55.57193N,017 39.45522E,0.8,12
0019,11:56:10 08/31/2023, CCI,  9.4,46 55.57193N,017 39.45489E,0.8,12
0020,11:56:14 08/31/2023, CCI,  3.9,46 55.57134N,017 39.45460E,0.8,12
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,11:57:42 08/31/2023, CCI,  6.7,46 55.60322N,017 39.44008E,0.7,12
0002,11:57:49 08/31/2023, CCI,  5.7,46 55.60367N,017 39.43992E,0.7,12
0003,11:57:53 08/31/2023, CCI,  7.8,46 55.60366N,017 39.43938E,0.7,12
0004,11:57:56 08/31/2023, CCI, 13.4,46 55.60407N,017 39.43902E,0.7,12
0005,11:57:59 08/31/2023, CCI, 11.1,46 55.60443N,017 39.43901E,0.7,12
0006,11:58:03 08/31/2023, CCI, 11.1,46 55.60467N,017 39.43899E,0.7,12
0007,11:58:09 08/31/2023, CCI, 14.8,46 55.60485N,017 39.43942E,0.7,12
0008,11:58:12 08/31/2023, CCI,  7.8,46 55.60501N,017 39.44010E,0.7,12
0009,11:58:24 08/31/2023, CCI,  6.3,46 55.60484N,017 39.43958E,0.7,12
0010,11:58:29 08/31/2023, CCI,  7.8,46 55.60479N,017 39.43982E,0.7,12
0011,11:58:33 08/31/2023, CCI, 10.8,46 55.60518N,017 39.44019E,0.7,12
0012,11:58:37 08/31/2023, CCI,  6.9,46 55.60515N,017 39.43995E,0.7,12
0013,11:58:40 08/31/2023, CCI,  9.9,46 55.60538N,017 39.43978E,0.7,12
0014,11:58:44 08/31/2023, CCI,  7.3,46 55.60539N,017 39.43964E,0.7,12
0015,11:58:48 08/31/2023, CCI,  9.3,46 55.60503N,017 39.43960E,0.7,12
0016,11:58:52 08/31/2023, CCI,  9.7,46 55.60516N,017 39.43948E,0.7,12
0017,11:58:56 08/31/2023, CCI,  9.7,46 55.60516N,017 39.43926E,0.7,12
0018,11:59:01 08/31/2023, CCI,  5.9,46 55.60535N,017 39.43880E,0.7,12
0019,11:59:06 08/31/2023, CCI,  7.5,46 55.60530N,017 39.43904E,0.7,12
0020,11:59:10 08/31/2023, CCI,  9.6,46 55.60547N,017 39.43936E,0.7,12
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,12:01:25 08/31/2023, CCI, 11.9,46 55.60634N,017 39.43931E,0.6,12
0002,12:01:31 08/31/2023, CCI,  2.3,46 55.60685N,017 39.43990E,0.7,12
0003,12:01:43 08/31/2023, CCI,  3.3,46 55.60686N,017 39.43964E,0.6,12
0004,12:01:46 08/31/2023, CCI, 91.1,46 55.60672N,017 39.44033E,0.6,12
0005,12:01:58 08/31/2023, CCI, 40.2,46 55.60681N,017 39.44010E,0.6,12
0006,12:02:08 08/31/2023, CCI, 18.1,46 55.60669N,017 39.44045E,0.6,12
0007,12:02:29 08/31/2023, CCI, 13.4,46 55.60625N,017 39.44027E,0.7,12
0008,12:02:38 08/31/2023, CCI, 10.5,46 55.60608N,017 39.44051E,0.7,12
0009,12:02:46 08/31/2023, CCI, 15.4,46 55.60617N,017 39.44083E,0.7,12
0010,12:02:58 08/31/2023, CCI, 18.0,46 55.60552N,017 39.43997E,0.6,12
0011,12:03:08 08/31/2023, CCI,  2.5,46 55.60536N,017 39.43960E,0.6,12
0012,12:03:19 08/31/2023, CCI,  3.5,46 55.60583N,017 39.43914E,0.6,12
0013,12:03:29 08/31/2023, CCI, 17.4,46 55.60580N,017 39.43947E,0.6,12
0014,12:03:56 08/31/2023, CCI,  1.0,46 55.60567N,017 39.43810E,0.6,12
0015,12:04:07 08/31/2023, CCI,  2.8,46 55.60595N,017 39.43861E,0.6,12
0016,12:04:20 08/31/2023, CCI,  5.5,46 55.60612N,017 39.43842E,0.7,12
0017,12:04:30 08/31/2023, CCI,  1.3,46 55.60672N,017 39.43971E,0.7,12
0018,12:04:43 08/31/2023, CCI,  3.7,46 55.60663N,017 39.43960E,0.6,12
0019,12:04:51 08/31/2023, CCI,  3.0,46 55.60628N,017 39.43876E,0.7,12
0020,12:04:59 08/31/2023, CCI, 27.2,46 55.60646N,017 39.43882E,0.7,12
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,12:08:38 08/31/2023, CCI, 28.3,46 55.57529N,017 39.48271E,0.6,12
0002,12:08:42 08/31/2023, CCI, 15.6,46 55.57498N,017 39.48270E,0.6,12
0003,12:08:45 08/31/2023, CCI, 28.7,46 55.57497N,017 39.48301E,0.6,12
0004,12:08:49 08/31/2023, CCI, 25.5,46 55.57494N,017 39.48306E,0.6,12
0005,12:08:52 08/31/2023, CCI, 26.3,46 55.57495N,017 39.48319E,0.6,12
0006,12:08:56 08/31/2023, CCI, 24.2,46 55.57501N,017 39.48293E,0.6,12
0007,12:09:02 08/31/2023, CCI, 16.4,46 55.57516N,017 39.48313E,0.6,12
0008,12:09:05 08/31/2023, CCI, 29.1,46 55.57573N,017 39.48291E,0.6,12
0009,12:09:10 08/31/2023, CCI,  7.6,46 55.57586N,017 39.48278E,0.6,12
0010,12:09:19 08/31/2023, CCI, 12.3,46 55.57562N,017 39.48252E,0.6,12
0011,12:09:22 08/31/2023, CCI, 10.3,46 55.57578N,017 39.48251E,0.6,12
0012,12:09:25 08/31/2023, CCI, 18.2,46 55.57595N,017 39.48232E,0.6,12
0013,12:09:34 08/31/2023, CCI, 19.9,46 55.57598N,017 39.48264E,0.6,12
0014,12:09:44 08/31/2023, CCI, 20.1,46 55.57588N,017 39.48315E,0.7,12
0015,12:09:48 08/31/2023, CCI, 22.2,46 55.57545N,017 39.48273E,0.7,12
0016,12:09:52 08/31/2023, CCI, 16.1,46 55.57552N,017 39.48206E,0.7,12
0017,12:09:54 08/31/2023, CCI, 16.1,46 55.57539N,017 39.48228E,0.7,12
0018,12:09:57 08/31/2023, CCI, 19.6,46 55.57549N,017 39.48249E,0.7,12
0019,12:10:01 08/31/2023, CCI, 21.0,46 55.57570N,017 39.48251E,0.7,12
0020,12:10:05 08/31/2023, CCI, 12.1,46 55.57585N,017 39.48258E,0.7,12
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,12:10:22 08/31/2023, CCI, 33.8,46 55.57643N,017 39.48359E,0.7,12
0002,12:10:26 08/31/2023, CCI, 10.8,46 55.57609N,017 39.48305E,0.7,12
0003,12:10:31 08/31/2023, CCI, 23.5,46 55.57638N,017 39.48370E,0.7,12
0004,12:10:37 08/31/2023, CCI, 43.4,46 55.57643N,017 39.48347E,0.7,12
0005,12:10:42 08/31/2023, CCI, 32.0,46 55.57604N,017 39.48245E,0.7,12
0006,12:10:48 08/31/2023, CCI,  1.0,46 55.57589N,017 39.48281E,0.7,12
0007,12:10:55 08/31/2023, CCI,  1.9,46 55.57599N,017 39.48314E,0.7,12
0008,12:11:00 08/31/2023, CCI,  6.3,46 55.57629N,017 39.48358E,0.7,12
0009,12:11:08 08/31/2023, CCI,  5.1,46 55.57634N,017 39.48376E,0.7,12
0010,12:11:11 08/31/2023, CCI,  9.3,46 55.57627N,017 39.48341E,0.7,12
0011,12:11:19 08/31/2023, CCI, 10.9,46 55.57591N,017 39.48375E,0.7,12
0012,12:11:23 08/31/2023, CCI, 10.8,46 55.57576N,017 39.48329E,0.7,12
0013,12:11:29 08/31/2023, CCI, 11.5,46 55.57590N,017 39.48284E,0.7,12
0014,12:11:32 08/31/2023, CCI, 29.9,46 55.57589N,017 39.48255E,0.7,12
0015,12:11:42 08/31/2023, CCI, 19.1,46 55.57611N,017 39.48248E,0.7,12
0016,12:11:46 08/31/2023, CCI, 26.3,46 55.57609N,017 39.48327E,0.7,12
0017,12:11:55 08/31/2023, CCI, 11.5,46 55.57585N,017 39.48318E,0.7,12
0018,12:12:07 08/31/2023, CCI,  2.1,46 55.57649N,017 39.48335E,0.7,12
0019,12:12:15 08/31/2023, CCI, 13.3,46 55.57603N,017 39.48368E,0.7,12
0020,12:12:19 08/31/2023, CCI, 12.8,46 55.57610N,017 39.48397E,0.7,12
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,12:13:37 08/31/2023, CCI, 32.1,46 55.59635N,017 39.47122E,0.7,12
0002,12:13:41 08/31/2023, CCI, 27.0,46 55.59660N,017 39.47028E,0.7,12
0003,12:13:46 08/31/2023, CCI,  6.3,46 55.59671N,017 39.47028E,0.7,12
0004,12:13:50 08/31/2023, CCI,  9.6,46 55.59688N,017 39.47037E,0.7,12
0005,12:13:56 08/31/2023, CCI, 12.2,46 55.59677N,017 39.47037E,0.7,12
0006,12:13:59 08/31/2023, CCI,  9.0,46 55.59719N,017 39.47005E,0.7,12
